Alsace-Champagne-Ardenne-Lorraine,Haut-Rhin,Thann,7933,47.810702,7.102382,default
Aquitaine Limousin Poitou-Charentes,Gironde,Parempuyre,7922,44.947674,-0.604926,default
Auvergne Rhône-Alpes,Isere,La Tour-du-Pin,7922,45.564026,5.445327,default
Auvergne Rhône-Alpes,Isere,Moirans,7917,45.326168,5.564722,default
Aquitaine Limousin Poitou-Charentes,Charente-Maritime,Tonnay-Charente,7914,45.943621,-0.891574,default
Alsace-Champagne-Ardenne-Lorraine,Moselle,Moyeuvre-Grande,7907,49.25133,6.045199,default
Centre,Loiret,Châteauneuf-sur-Loire,7906,47.865635,2.219056,default
Nord-Pas-de-Calais Picardie,Pas-de-Calais,Vendin-le-Vieil,7905,50.475517,2.865986,default
Bourgogne Franche-Comté,Jura,Champagnole,7901,46.746091,5.905725,default
Alsace-Champagne-Ardenne-Lorraine,Vosges,Thaon-les-Vosges,7895,48.250554,6.419186,default
Basse-Normandie,Manche,Avranches,7890,48.686843,-1.36166,default
Centre,Indre,Déols,7889,46.825648,1.700974,default
Auvergne Rhône-Alpes,Loire,La Ricamarie,7889,45.404462,4.372446,default
Bretagne,Finistere,Guilers,7886,48.424843,-4.558241,default
Pays de la Loire,Loire-Atlantique,Le Loroux-Bottereau,7879,47.2378209,-1.348446,default
Alsace-Champagne-Ardenne-Lorraine,Haute-Marne,Langres,7877,47.86683,5.334297,default
Auvergne Rhône-Alpes,Haute-Savoie,Scionzier,7876,46.0567179,6.549936,default
Nord-Pas-de-Calais,Nord,Houplines,7870,50.69533,2.915396,default
Nord-Pas-de-Calais,Pas-de-Calais,Achicourt,7852,50.273623,2.758115,default
Languedoc-Roussillon,Hérault,Marseillan,7848,43.355966,3.527539,default
Provence-Alpes-Côte d'Azur,Var,Bormes-les-Mimosas,7847,43.151682,6.342202,default
Aquitaine Limousin Poitou-Charentes,Pyrénées-Atlantiques,Boucau,7837,43.523153,-1.4858579,default
Auvergne Rhône-Alpes,Isere,Claix,7828,45.1199439,5.672925,default
Aquitaine Limousin Poitou-Charentes,Gironde,Artigues-près-Bordeaux,7821,44.8635218,-0.4927134,default
Bourgogne Franche-Comté,Côte-d'Or,Auxonne,7819,47.193543,5.388925,default
Languedoc-Roussillon Midi-Pyrénées,Haute-Garonne,Launaguet,7817,43.674268,1.456733,default
Provence-Alpes-Côte d'Azur,Alpes-Maritimes,La Colle-sur-Loup,7815,43.686732,7.10342,default
Bretagne,Finistere,Saint-Renan,7815,48.4323369,-4.628738,default
Poitou-Charentes,Charente-Maritime,Périgny,7811,46.152744,-1.093788,default
Auvergne Rhône-Alpes,Haute-Savoie,Vétraz-Monthoux,7781,46.174611,6.258241,default
