Languedoc-Roussillon Midi-Pyrénées,Hautes-Pyrénées,,Lourdes,14644,43.091463,-0.045726,default
Centre,Loiret,,Gien,14624,47.698059,2.624758,default
Normandy,Seine-Maritime,,Canteleu,14621,49.4512969,1.035511,default
Aquitaine Limousin Poitou-Charentes,Gironde,,Ambarès-et-Lagrave,14609,44.926494,-0.490401,default
Nord-Pas-de-Calais Picardie,Nord,,Haubourdin,14560,50.60953,2.984736,default
Franche-Comté,Doubs,,Audincourt,14552,47.481724,6.840615000000001,default
Auvergne Rhône-Alpes,Haute-Savoie,,Rumilly,14542,45.867137,5.942356999999999,default
Brittany,Cotes-d'Armor,,Plérin,14394,48.534928,-2.770404,default
Île-de-France,Val-d'Oise,,Saint-Brice-sous-Forêt,14393,48.999429,2.356007,default
Nord-Pas-de-Calais,Pas-de-Calais,,Outreau,14390,50.706513,1.59255,default
Nord-Pas-de-Calais Picardie,Nord,,Bailleul,14389,50.736482,2.73559,default
Auvergne Rhône-Alpes,Ain,,Ambérieu-en-Bugey,14359,45.95843600000001,5.359556,default
Auvergne Rhône-Alpes,Loire,,Saint-Just-Saint-Rambert,14356,45.4936827,4.2453004,default
Alsace-Champagne-Ardenne-Lorraine,Aube,,Romilly-sur-Seine,14352,48.517732,3.726275,default
Provence-Alpes-Côte d'Azur,Alpes-Maritimes,,Villeneuve-Loubet,14346,43.6578919,7.122337,default
Languedoc-Roussillon Midi-Pyrénées,Tarn,,Gaillac,14334,43.9018159,1.896506,default
Centre,Loiret,,Montargis,14326,47.99729,2.736291,default
Aquitaine Limousin Poitou-Charentes,Correze,,Tulle,14323,45.26565,1.771697,default
Pays de la Loire,Vendee,,Olonne-sur-Mer,14299,46.536402,-1.772826,default
Pays de la Loire,Loire-Atlantique,,Pornic,14288,47.115491,-2.104444,default
Auvergne Rhône-Alpes,Puy-de-Dome,,Issoire,14286,45.54151,3.248128,default
Nord-Pas-de-Calais Picardie,Nord,,Hautmont,14271,50.246997,3.91708,default
Île-de-France,Seine-Saint-Denis,,Le Raincy,14261,48.897386,2.5231119,default
Pays de la Loire,Vendee,,Les Sables-d'Olonne,14253,46.49295799999999,-1.795493,default
Nord-Pas-de-Calais Picardie,Aisne,,Château-Thierry,14189,49.0459869,3.40262,default
Nord-Pas-de-Calais Picardie,Nord,,Wattignies,14179,50.581494,3.044099,default
Pays de la Loire,Loire-Atlantique,,Sainte-Luce-sur-Loire,14170,47.249491,-1.487331,default
